"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.787866414869877,0.806,0.571,0,"0","Mpped1"
0,0.786233813622288,0.855,0.593,0,"0","Robo1"
0,0.780510549915257,0.403,0.156,0,"0","Plxna4os3"
0,0.779548856267728,0.656,0.433,0,"0","Fam49a"
0,0.770209835041242,0.937,0.73,0,"0","Tnik"
0,0.764776249676461,0.64,0.405,0,"0","Cnr1"
0,0.75244868798032,0.68,0.441,0,"0","Elmod1"
0,0.701812599389322,0.267,0.064,0,"0","1700080N15Rik"
0,0.700142751710927,0.966,0.844,0,"0","Nbea"
0,0.696989372414138,0.979,0.902,0,"0","Ttc28"
0,0.68037400673053,0.724,0.45,0,"0","Hecw1"
0,0.668920244158114,0.888,0.65,0,"0","Ptprz1"
0,0.658348872780991,0.276,0.088,0,"0","Gm10862"
0,0.642911799791148,0.94,0.78,0,"0","Kalrn"
0,0.637355356182093,0.96,0.776,0,"0","Frmd4b"
0,0.597181017702023,0.942,0.818,0,"0","Ncam1"
0,0.587498776573264,0.933,0.8,0,"0","Ctnnd2"
0,-0.934858484485948,0.743,0.861,0,"0","Rps24"
0,-1.0491933620507,0.676,0.834,0,"0","Nfia"
0,-1.11291178940878,0.324,0.662,0,"0","Klf12"
0,-1.14360777053976,0.402,0.691,0,"0","Msi2"
0,-1.20569612937322,0.125,0.44,0,"0","Chd7"
0,-1.31770561641932,0.094,0.401,0,"0","Maml2"
0,-1.39929810306539,0.135,0.486,0,"0","Zfp536"
0,-1.41053786441191,0.143,0.515,0,"0","Zeb1"
0,-1.88339635631224,0.057,0.426,0,"0","Sox6"
0,-1.91442991685382,0.65,0.925,0,"0","Zbtb20"
0,-2.04124772337395,0.134,0.458,0,"0","Npas3"
5.90875931292146e-308,-0.980895013668382,0.1,0.381,1.90764294417669e-303,"0","Trps1"
7.20587265796235e-308,-0.990200898444766,0.828,0.897,2.32641598762315e-303,"0","Tpt1"
1.1270198769518e-306,0.863681708880397,0.546,0.319,3.63858367273888e-302,"0","Dok5"
1.5720864663549e-306,-1.12384814513016,0.236,0.524,5.0754811566268e-302,"0","Maml3"
1.47856182983872e-304,0.859520997198309,0.573,0.342,4.7735368676343e-300,"0","Prkca"
1.669516576992e-303,0.494112687465039,0.998,0.91,5.39003426881868e-299,"0","Ctnna2"
1.68422378045355e-303,0.908380382005261,0.421,0.19,5.43751647519429e-299,"0","Ryr3"
1.94286805716208e-302,0.660126914785836,0.806,0.549,6.27254952254777e-298,"0","Fgf14"
9.86946087838328e-301,-0.951761514143805,0.655,0.795,3.18635544458604e-296,"0","Rplp0"
2.5141992971347e-300,0.73911124061832,0.684,0.447,8.11709243079939e-296,"0","Rims1"
1.2785521543238e-298,-1.28325668769979,0.376,0.629,4.12780563023439e-294,"0","Adgrb3"
4.29249062547578e-295,-1.11661015780308,0.076,0.336,1.38583059843486e-290,"0","E130114P18Rik"
1.29793145290273e-294,-0.99629948519196,0.189,0.48,4.19037169569645e-290,"0","Hdac9"
2.79487494959266e-293,0.565620759311412,0.981,0.923,9.0232537747599e-289,"0","Pbx1"
2.99680493386367e-289,0.737022775393055,0.709,0.483,9.67518472897887e-285,"0","Gabrb3"
6.17114042032766e-289,-0.811072173247377,0.876,0.921,1.99235268470278e-284,"0","Rps8"
2.84974533781594e-286,-0.857214432006363,0.815,0.882,9.20040282313875e-282,"0","Rpl13"
4.38464011253692e-285,-1.37676420553965,0.038,0.275,1.41558106033255e-280,"0","Dach1"
6.29949963641429e-283,-1.19814388182413,0.443,0.696,2.03379345761635e-278,"0","Negr1"
1.30536732824321e-282,-0.918062184673718,0.612,0.791,4.21437841923319e-278,"0","Grik2"
2.0029073404194e-282,0.757768487511127,0.732,0.537,6.46638634854403e-278,"0","Sobp"
9.53153785345771e-281,-1.29339197416061,0.411,0.657,3.07725699598882e-276,"0","Qk"
1.01099464801878e-279,-0.943435644169446,0.858,0.911,3.26399622112862e-275,"0","Eef1a1"
1.18243437898925e-279,-0.938291712480173,0.036,0.274,3.8174893925668e-275,"0","Pard3b"
3.99766861709842e-279,0.675872906690322,0.86,0.719,1.29064731303023e-274,"0","Zfp462"
7.39230438781134e-277,-0.91597772993764,0.128,0.395,2.38660547160489e-272,"0","Syn2"
6.14397898705173e-275,-0.78153061386404,0.432,0.697,1.98358361596965e-270,"0","Cadps"
8.57526610243398e-272,-1.2691363667993,0.088,0.335,2.76852466117081e-267,"0","Foxp2"
6.87368741647709e-269,0.819060288242845,0.669,0.434,2.21916998240963e-264,"0","Gabra2"
2.13514515317156e-267,-1.10087800145048,0.144,0.403,6.89331612701438e-263,"0","Ccnd2"
2.90710460728431e-267,0.65170465109276,0.774,0.53,9.38558722461739e-263,"0","Grin2b"
5.97290041596072e-266,0.727073884240421,0.849,0.664,1.92835089929292e-261,"0","5730522E02Rik"
4.59784733992438e-264,-0.749704841899957,0.763,0.847,1.48441501369459e-259,"0","Rpl41"
1.57438936035586e-263,-0.943229724310594,0.385,0.633,5.08291604990888e-259,"0","Dscaml1"
1.36828657371996e-261,-0.917616374994796,0.603,0.749,4.41751320325489e-257,"0","Rps4x"
1.02118280155202e-260,-0.841820525616582,0.566,0.723,3.2968886748107e-256,"0","Rpl7"
1.09079946694648e-260,-0.854237578587817,0.616,0.757,3.52164607903672e-256,"0","Rpl13a"
1.09826761058276e-259,0.655616933905463,0.292,0.109,3.54575698076643e-255,"0","Gipr"
1.35865162049889e-258,-0.811616533205058,0.145,0.411,4.38640675678065e-254,"0","Diaph2"
1.95710679325527e-258,-0.887458455309944,0.649,0.781,6.31851928202464e-254,"0","Rpl32"
4.15487795933995e-257,-1.03594870051753,0.074,0.312,1.3414023491729e-252,"0","Gli3"
1.31040627019122e-254,-0.827247523263066,0.656,0.783,4.23064664331234e-250,"0","Rps12"
3.14786024499373e-254,-1.47788439201237,0.064,0.294,1.01628668009622e-249,"0","Pbx3"
3.91958632707442e-254,0.87169256717346,0.37,0.174,1.26543844569598e-249,"0","Fbn2"
4.38285799343814e-254,0.513311034657824,0.85,0.633,1.4150057031815e-249,"0","Mapt"
4.88706215834154e-254,0.792040604613997,0.389,0.186,1.57778801782057e-249,"0","4930532I03Rik"
1.11142831381166e-253,0.680174185913626,0.736,0.572,3.58824631114093e-249,"0","Rabgap1l"
1.90074631955542e-253,0.8252789569574,0.323,0.134,6.13655949268469e-249,"0","Adamts2"
2.723296662287e-251,-0.761548336007979,0.801,0.877,8.7921632741936e-247,"0","Rps27a"
1.83844438417752e-250,-1.29437261516892,0.135,0.38,5.93541769431711e-246,"0","Zfpm2"
4.89023842374481e-248,-0.73085975571277,0.813,0.874,1.57881347510601e-243,"0","Rpl23"
1.23769942875894e-247,-0.82988944024749,0.657,0.775,3.99591260574824e-243,"0","Rpl28"
1.9848892790335e-247,0.273336176553628,0.793,0.525,6.40821503735966e-243,"0","Csmd1"
4.20200034059725e-247,-0.868765443662064,0.673,0.789,1.35661580996182e-242,"0","Rps11"
5.25856761921738e-247,-0.849981086126733,0.686,0.791,1.69772855586433e-242,"0","Rps9"
6.7627663112437e-246,-0.778881181328325,0.698,0.807,2.18335910358503e-241,"0","Rps10"
7.76483162010895e-245,-0.798286437981204,0.672,0.792,2.50687588855218e-240,"0","Rps20"
8.16814331198419e-245,-0.788371718531753,0.719,0.818,2.6370850682741e-240,"0","Rpl6"
2.03725579607776e-244,-0.818741799041288,0.626,0.761,6.57728033763706e-240,"0","Rpl24"
1.48961633125417e-243,-0.809705937570478,0.646,0.769,4.80922632545408e-239,"0","Rps16"
2.55041144869588e-243,-0.799193026143247,0.682,0.795,8.23400336211464e-239,"0","Rps3a1"
1.15579995952414e-242,0.491795359525092,0.862,0.635,3.7315001693237e-238,"0","Ntrk3"
1.42356296287603e-241,0.529321988062256,0.842,0.61,4.59597302564527e-237,"0","Nrp1"
3.90845431892836e-241,-0.608997663014816,0.887,0.928,1.26184447686602e-236,"0","Rps29"
8.86468289852772e-241,0.570047684824935,0.793,0.588,2.86196287378967e-236,"0","Neurod2"
1.47223493282896e-239,0.541054029897242,0.819,0.616,4.75311048063829e-235,"0","Nckap5"
7.15363228469269e-239,-0.794513932897643,0.598,0.741,2.30955018311304e-234,"0","Rpl26"
1.12638874846205e-238,0.779250537451073,0.452,0.256,3.63654607440973e-234,"0","Flrt3"
1.79233536217978e-238,0.734628826356795,0.371,0.182,5.78655471679743e-234,"0","Jakmip1"
7.69807816055324e-238,-0.756454110872358,0.725,0.825,2.48532453413461e-233,"0","Rpl18a"
2.785818002543e-237,-0.758598400297923,0.68,0.793,8.99401342121008e-233,"0","Rps26"
2.40410296787546e-236,-0.711797475848268,0.748,0.84,7.76164643178592e-232,"0","Fau"
3.11083045906044e-235,-0.73794215945299,0.145,0.396,1.00433161370766e-230,"0","Gm11266"
8.81883571540433e-235,-0.823368572311753,0.602,0.737,2.84716111071829e-230,"0","Rpl17"
3.41093161759849e-234,-0.804520529027801,0.67,0.785,1.10121927274167e-229,"0","Rps15a"
5.16079702412891e-234,-0.644927140009044,0.05,0.268,1.66616331924002e-229,"0","Zhx2"
1.1699578046259e-233,0.660811054014228,0.274,0.103,3.77720877223473e-229,"0","Gm15478"
